cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
1,5.8.1124,"P""_""1",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},Bancada Base,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:03,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""1",N,IMP3CAD,Bancada Base,CAVILHA PINUS 8X30MM                              ,UN,UN,40.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:03,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""2",N,IMP3CAD,Bancada Base,TAMBOR MINIFIX 15MM                               ,UN,UN,48.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:04,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""3",N,IMP3CAD,Bancada Base,PARAFUSO MINIFIX 6.3MM ZAMAC                      ,UN,UN,48.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:04,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""4",N,IMP3CAD,Bancada Base,BASE INF,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:04,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""5",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:04,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""6",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:05,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""7",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:05,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""8",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:05,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""9",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:06,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""10",N,IMP3CAD,Bancada Base,BAS SUP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:06,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""11",N,IMP3CAD,Bancada Base,DIV VERTICAL,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:06,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""12",N,IMP3CAD,Bancada Base,FRENTE PUXADOR CAVA VERT.,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:07,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""13",N,IMP3CAD,Bancada Base,FRENTE PUXADOR CAVA VERT.,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:07,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""14",N,IMP3CAD,Bancada Base,FUNDO,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:07,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""15",N,IMP3CAD,Bancada Base,KIT BORDA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:07,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""16",N,IMP3CAD,Bancada Base,KIT BORDA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:08,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""17",N,IMP3CAD,Bancada Base,KIT CARRINHO,UN,UN,2.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:08,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""18",N,IMP3CAD,Bancada Base,KIT DESEMPENADOR,UN,UN,2.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:08,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""19",N,IMP3CAD,Bancada Base,KIT TRILHO,UN,UN,2.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:09,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""20",N,IMP3CAD,Bancada Base,LAT DIR,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:09,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
2,"P""_""1","F""_""21",N,IMP3CAD,Bancada Base,LAT ESQ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:09,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""2",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:09,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
3,"P""_""2","F""_""22",N,IMP3CAD,PAINEL 3F1B LAP,PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:10,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""3",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:10,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
4,"P""_""3","F""_""23",N,IMP3CAD,PAINEL 3F1B LAP,PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:10,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""4",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:10,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
5,"P""_""4","F""_""24",N,IMP3CAD,PAINEL 3F1B LAP,PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:10,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""5",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},Bancada Base,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:10,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""25",N,IMP3CAD,Bancada Base,CAVILHA PINUS 8X30MM                              ,UN,UN,40.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:11,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""26",N,IMP3CAD,Bancada Base,TAMBOR MINIFIX 15MM                               ,UN,UN,44.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:11,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""27",N,IMP3CAD,Bancada Base,PARAFUSO MINIFIX 6.3MM ZAMAC                      ,UN,UN,44.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:11,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""28",N,IMP3CAD,Bancada Base,BASE INF,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:12,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""29",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:12,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""30",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:12,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""31",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:12,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""32",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:13,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""33",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:13,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""34",N,IMP3CAD,Bancada Base,BAS INTERMEDIARIA,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:13,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""35",N,IMP3CAD,Bancada Base,BAS SUP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:13,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""36",N,IMP3CAD,Bancada Base,FUNDO,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:14,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""37",N,IMP3CAD,Bancada Base,LAT DIR,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:14,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
6,"P""_""5","F""_""38",N,IMP3CAD,Bancada Base,LAT ESQ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:14,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""6",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},Bancada Base,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:14,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""39",N,IMP3CAD,Bancada Base,TAMBOR MINIFIX 15MM                               ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:15,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""40",N,IMP3CAD,Bancada Base,PARAFUSO MINIFIX 6.3MM ZAMAC                      ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:15,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""41",N,IMP3CAD,Bancada Base,KIT PE,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:15,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""42",N,IMP3CAD,Bancada Base,LAT DIR,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:15,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""43",N,IMP3CAD,Bancada Base,LAT ESQ,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:16,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""44",N,IMP3CAD,Bancada Base,TRAV VERT,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:16,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""45",N,IMP3CAD,Bancada Base,TRAV VERT,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:16,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
7,"P""_""6","F""_""46",N,IMP3CAD,Bancada Base,TRAV VERT,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:17,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""7",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:17,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
8,"P""_""7","F""_""47",N,IMP3CAD,PAINEL 3F1B LAP,TAMBOR MINIFIX 15MM                               ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:17,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
8,"P""_""7","F""_""48",N,IMP3CAD,PAINEL 3F1B LAP,PARAFUSO MINIFIX 6.3MM ZAMAC                      ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:17,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
8,"P""_""7","F""_""49",N,IMP3CAD,PAINEL 3F1B LAP,PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:18,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
1,5.8.1124,"P""_""8",N,IMP3CAD,ARMARIO 18MM BRANCO TX COZINHA      {RT16},PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:18,1774234800000,,,,500,8,400,1,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
9,"P""_""8","F""_""50",N,IMP3CAD,PAINEL 3F1B LAP,TAMBOR MINIFIX 15MM                               ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:18,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
9,"P""_""8","F""_""51",N,IMP3CAD,PAINEL 3F1B LAP,PARAFUSO MINIFIX 6.3MM ZAMAC                      ,UN,UN,4.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:18,1774234800000,,,,400,1,100,4,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
9,"P""_""8","F""_""52",N,IMP3CAD,PAINEL 3F1B LAP,PAINEL 3F1B LAP,UN,UN,1.0,0.0,0.0,0.0,0.0,40,1774234800000,22:03:19,1774234800000,,,,400,1,400,2,0,IMP3CAD,,0.0,0.0,0.0,,N,N,N,N,N,N,N,0.0,,0,0,S,0.0,PDM,
11,"F""_""4",1.1.0004,N,IMP3CAD,BASE INF,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,1.002,0.0,0.0,0.0,0.0,10,1774234800000,22:03:19,1774234800000,,,,400,2,100,1,0,IMP3CAD,,2004.0,500.0,0.0,,S,N,N,S,S,N,N,0.0,,0,0,N,0.0,PDM,692000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
11,"F""_""4",1.1.0004,0,0.0,0.0,0.0,2004.0,500.0,0.0,N,N,S,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
11,"F""_""4",1.2.0005,N,IMP3CAD,BASE INF,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,4.068,0.0,0.0,0.0,0.0,20,1774234800000,22:03:19,1774234800000,,,,400,2,100,2,0,IMP3CAD,,4008.0,0.0,0.0,,S,N,N,S,S,N,N,0.0,,0,0,N,0.0,PDM,692000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
11,"F""_""4",1.2.0005,0,0.0,0.0,0.0,4008.0,0.0,0.0,N,N,S,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
11,"F""_""4",1.3.0011,N,IMP3CAD,BASE INF,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0325,0.0,0.0,0.0,0.0,40,1774234800000,22:03:19,1774234800000,,,,400,2,100,3,0,IMP3CAD,,2004.0,500.0,0.0,,S,N,N,S,S,N,N,0.0,,0,0,N,0.0,PDM,692000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
11,"F""_""4",1.3.0011,0,0.0,0.0,0.0,2004.0,500.0,0.0,S,N,S,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
12,"F""_""5",1.1.0004,N,IMP3CAD,BAS INTERMEDIARIA,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,0.4171,0.0,0.0,0.0,0.0,10,1774234800000,22:03:19,1774234800000,,,,400,2,100,1,0,IMP3CAD,,993.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100002
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
12,"F""_""5",1.1.0004,0,0.0,0.0,0.0,993.0,420.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
12,"F""_""5",1.2.0005,N,IMP3CAD,BAS INTERMEDIARIA,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,1.023,0.0,0.0,0.0,0.0,20,1774234800000,22:03:19,1774234800000,,,,400,2,100,2,0,IMP3CAD,,993.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100002
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
12,"F""_""5",1.2.0005,0,0.0,0.0,0.0,993.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
12,"F""_""5",1.3.0011,N,IMP3CAD,BAS INTERMEDIARIA,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0082,0.0,0.0,0.0,0.0,40,1774234800000,22:03:19,1774234800000,,,,400,2,100,3,0,IMP3CAD,,993.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100002
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
